Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,desire_ar,sense_ar
1630479579.2739663,6.413000106811523,-0.21987532079219818,-0.4839800000190735,0.414,-2.9285571575164795,4.125,0.5882354415696245,0.0,-0.4041610658168793
1630479579.2903612,6.400000095367432,-0.43953365087509155,-0.39184677600860596,0.375,-2.917998790740967,4.129,0.5882347215906558,-0.20800000429153442,-0.37922027707099915
1630479579.3062885,6.388000011444092,-0.6587581634521484,-0.454926460981369,0.431,-2.902401924133301,4.134,0.5882347215906558,-0.20800000429153442,-0.41796427965164185
1630479579.3231404,6.375,-0.8773326277732849,-0.46534353494644165,0.474,-2.8941500186920166,4.15,0.5882347215906558,-0.4320000112056732,-0.45492640137672424
1630479579.340535,6.363999843597412,-1.095041275024414,-0.4107370376586914,0.432,-2.878354072570801,4.172,0.5882355365525426,-0.656000018119812,-0.45492640137672424
1630479579.3714304,6.353000164031982,-1.3116692304611206,-0.38486558198928833,0.43,-2.878857135772705,4.209,0.5882355365525426,-1.0880000591278076,-0.44593971967697144
1630479579.3885844,6.3429999351501465,-1.5270026922225952,-0.24942593276500702,0.457,-2.8725948333740234,4.223,0.5882338462536945,-1.0880000591278076,-0.4176253378391266
1630479579.4054875,6.335000038146973,-1.7408292293548584,-0.32629287242889404,0.362,-2.875955104827881,4.218,0.5882338462536945,-1.2960000038146973,-0.3270255923271179
1630479579.4223568,6.327000141143799,-1.9529377222061157,-0.3485184609889984,0.311,-2.86444091796875,4.182,0.5882345159605573,-1.5199999809265137,-0.20775002241134644
1630479579.439729,6.321000099182129,-2.163119077682495,-0.41859227418899536,0.349,-2.878305673599243,4.127,0.5882345159605573,-1.9520000219345093,-0.2930743992328644
1630479579.456015,6.315999984741211,-2.3711655139923096,-0.37916257977485657,-0.029,-2.8595707416534424,4.096,0.5882345159605573,-2.1600000858306885,-0.32991093397140503
1630479579.4736443,6.313000202178955,-2.576871871948242,-0.46604692935943604,-0.811,-2.8641815185546875,4.099,0.5882351372099814,-2.1600000858306885,-0.38476160168647766
1630479579.4897459,6.311999797821045,-2.7800352573394775,-0.38933348655700684,-1.138,-2.8545844554901123,4.133,0.5882351372099814,-2.5759999752044678,-0.39320212602615356
1630479579.5066562,6.311999797821045,-2.980455160140991,-0.45677247643470764,-0.549,-2.845431327819824,4.175,0.5882351372099814,-2.5759999752044678,-0.392032265663147
1630479579.5234077,6.314000129699707,-3.17793345451355,-0.4219304919242859,-0.295,-2.8308205604553223,4.206,0.5882349824384286,-2.7679998874664307,-0.5134501457214355
1630479579.540086,6.317999839782715,-3.3722758293151855,-0.5066224336624146,-0.405,-2.8220396041870117,4.223,0.5882349368279443,-2.9760000705718994,-0.5134501457214355
1630479579.5570822,6.324999809265137,-3.5632898807525635,-0.4300867021083832,-0.587,-2.832104206085205,4.223,0.5882349368279443,-3.359999895095825,-0.476909339427948
1630479579.573306,6.333000183105469,-3.7507874965667725,-0.47484099864959717,-0.914,-2.7788403034210205,4.226,0.5882346517545777,-3.359999895095825,-0.476909339427948
1630479579.5897284,6.3460001945495605,-3.9345836639404297,-0.338835746049881,-1.335,-2.789909839630127,4.222,0.5882346517545777,-3.74399995803833,-0.43559280037879944
1630479579.606526,6.360000133514404,-4.11449670791626,-0.4275885820388794,-1.96,-2.783419370651245,4.226,0.5882346517545777,-3.9200000762939453,-0.4128696024417877
1630479579.6231678,6.375,-4.29034948348999,-0.48051995038986206,-2.82,-2.7686543464660645,4.237,0.5882312602710447,-3.9200000762939453,-0.3236546814441681
1630479579.6394908,6.394999980926514,-4.461967945098877,-0.38618388772010803,-3.581,-2.7464280128479004,4.236,0.5882312602710447,-3.9200000762939453,-0.3668951988220215
1630479579.6566098,6.418000221252441,-4.629183292388916,-0.34687045216560364,-4.779,-2.716726541519165,4.23,0.5882312602710447,-4.288000106811523,-0.3861840069293976
1630479579.6726272,6.441999912261963,-4.791829586029053,-0.4548870027065277,-6.24,-2.6775786876678467,4.224,0.5882302981108538,-4.447999954223633,-0.2860333323478699
1630479579.6885424,6.4679999351501465,-4.949747562408447,-0.42541173100471497,-7.461,-2.6509835720062256,4.218,0.5882302981108538,-4.783999919891357,-0.2936093211174011
1630479579.7036667,6.498000144958496,-5.102780342102051,-0.4214397072792053,-8.319,-2.48089337348938,4.207,0.5882302981108538,-4.943999767303467,-0.44393759965896606
1630479579.7202685,6.5269999504089355,-5.250777721405029,-0.5885164737701416,-9.336,-2.312959909439087,4.017,0.5881491248232794,-4.943999767303467,-0.37109068036079407
1630479579.7358327,6.557000160217285,-5.393592834472656,-0.6464977860450745,-10.017,-2.264246702194214,3.773,0.5881491248232794,-5.248000144958496,-0.5390746593475342
1630479579.752821,6.5879998207092285,-5.531085014343262,-0.7359755635261536,-10.441,-1.9497652053833008,3.517,0.5875859369172383,-5.248000144958496,-0.5596021413803101
1630479579.768747,6.61899995803833,-5.663118839263916,-0.8685396909713745,-10.83,-1.6565545797348022,3.373,0.5875859369172383,-5.392000198364258,-0.6508997082710266
1630479579.7849755,6.6479997634887695,-5.78956413269043,-1.0762121677398682,-11.277,-1.4556658267974854,3.369,0.5875859369172383,-5.519999980926514,-0.7463106513023376
1630479579.8011444,6.677000045776367,-5.910295486450195,-1.206196665763855,-11.546,-1.026287317276001,3.418,0.5862658244062062,-5.6479997634887695,-0.9747856259346008
1630479579.816762,6.705999851226807,-6.02519416809082,-1.3586612939834595,-11.745,-0.1411401331424713,3.368,0.5862658244062062,-5.776000022888184,-1.0762122869491577
1630479579.8325205,6.73199987411499,-6.134146690368652,-1.5635055303573608,-12.12,0.29267802834510803,3.12,0.5862658244062062,-5.9039998054504395,-1.3586612939834595
1630479579.847806,6.745999813079834,-6.237045764923096,-2.4856796264648438,-12.466,1.2647184133529663,2.671,0.5842272761897451,-6.127999782562256,-1.4570780992507935
1630479579.8635838,6.748000144958496,-6.333789348602295,-3.5568389892578125,-12.483,1.869491696357727,2.069,0.5842272761897451,-6.127999782562256,-1.7602287530899048
1630479579.879449,6.736999988555908,-6.424282550811768,-5.526626110076904,-12.476,3.3090953826904297,1.363,0.5842272761897451,-6.223999977111816,-2.4856796264648438
1630479579.8965483,6.723999977111816,-6.508435249328613,-6.3875226974487305,-12.923,4.143459320068359,0.869,0.5815025224877113,-6.320000171661377,-3.2966132164001465
1630479579.9096668,6.7129998207092285,-6.586165428161621,-7.346833229064941,-13.241,4.741848945617676,-0.267,0.5815025224877113,-6.415999889373779,-5.5266265869140625
1630479579.9256513,6.703999996185303,-6.657395839691162,-8.0,-13.355,6.167361736297607,-1.301,0.5801382034442695,-6.576000213623047,-7.767138481140137
1630479579.9413273,6.693999767303467,-6.722055912017822,-8.0,-13.577,7.619431018829346,-2.378,0.5800610401455797,-6.576000213623047,-7.767138481140137
1630479579.9614353,6.684999942779541,-6.7800822257995605,-8.0,-13.898,8.291930198669434,-3.544,0.5800610401455797,-6.656000137329102,-8.0
1630479579.9738314,6.675000190734863,-6.831417560577393,-8.0,-13.905,8.133479118347168,-4.017,0.5800610401455797,-6.71999979019165,-8.0
1630479579.9904633,6.664999961853027,-6.876010894775391,-7.92817497253418,-14.016,7.756229400634766,-4.283,0.5806157125002281,-6.76800012588501,-8.0
1630479580.0065913,6.6529998779296875,-6.913818359375,-7.639407157897949,-14.185,7.010254859924316,-4.147,0.5806157125002281,-6.863999843597412,-8.0
1630479580.022453,6.642000198364258,-6.944802761077881,-6.399044036865234,-14.255,6.660889625549316,-3.734,0.5806157125002281,-6.863999843597412,-7.803224086761475
1630479580.0381854,6.631999969482422,-6.968933582305908,-5.892336368560791,-14.391,6.234060764312744,-3.203,0.5810118757276485,-6.9120001792907715,-7.662581443786621
1630479580.054933,6.623000144958496,-6.986186981201172,-5.686934947967529,-14.531,6.0706467628479,-2.692,0.5810118757276485,-6.943999767303467,-5.944525241851807
1630479580.070686,6.614999771118164,-6.996545791625977,-5.421186447143555,-14.591,5.741172790527344,-2.262,0.5810118757276485,-6.960000038146973,-5.944525241851807
1630479580.0874825,6.609000205993652,-7.0,-5.202670574188232,-14.504,5.696194171905518,-1.892,0.5812530137221447,-6.97599983215332,-5.535672187805176
1630479580.1041722,6.604000091552734,-6.996545791625977,-5.0967278480529785,-14.417,5.391049385070801,-1.67,0.5812530137221447,-6.992000102996826,-5.342167854309082
1630479580.1209729,6.598999977111816,-6.986186981201172,-5.027318954467773,-14.558,5.336590766906738,-1.454,0.5813351870652856,-6.992000102996826,-5.342167854309082
1630479580.1370828,6.5920000076293945,-6.968933582305908,-5.230781555175781,-14.801,5.4752726554870605,-1.326,0.5813351870652856,-6.992000102996826,-5.02731990814209
1630479580.1544733,6.585000038146973,-6.944802761077881,-5.3983869552612305,-14.846,5.572305202484131,-1.251,0.5813351870652856,-6.960000038146973,-5.089413166046143
1630479580.170215,6.576000213623047,-6.913818359375,-5.4590301513671875,-14.877,5.625577449798584,-1.235,0.5812568319662461,-6.960000038146973,-5.321536064147949
1630479580.1869988,6.566999912261963,-6.876010894775391,-5.639525890350342,-14.8,5.7585577964782715,-1.258,0.5812568319662461,-6.9120001792907715,-5.473184108734131
1630479580.2036955,6.558000087738037,-6.831417560577393,-5.709965229034424,-14.687,6.079187870025635,-1.319,0.5812568319662461,-6.9120001792907715,-5.473184108734131
1630479580.2205694,6.547999858856201,-6.7800822257995605,-5.6432271003723145,-14.742,6.090125560760498,-1.409,0.5810643215942042,-6.863999843597412,-5.7137064933776855
1630479580.2369428,6.540999889373779,-6.722055912017822,-5.259789943695068,-14.565,6.316225051879883,-1.521,0.5810251218396674,-6.815999984741211,-5.7137064933776855
1630479580.2534828,6.5320000648498535,-6.657395839691162,-5.330923080444336,-13.872,6.495176792144775,-1.656,0.5810251218396674,-6.76800012588501,-5.488952159881592
1630479580.2695131,6.521999835968018,-6.586165428161621,-5.577382564544678,-12.5,6.67214298248291,-1.758,0.5809361986464144,-6.71999979019165,-5.25978946685791
1630479580.285682,6.511000156402588,-6.508435249328613,-5.832892417907715,-10.109,6.642148017883301,-1.848,0.5809361986464144,-6.656000137329102,-5.275832176208496
1630479580.302581,6.5,-6.424282550811768,-5.855175495147705,-7.695,6.721063137054443,-1.923,0.5809361986464144,-6.495999813079834,-5.955989360809326
1630479580.3186774,6.488999843597412,-6.333789348602295,-6.172641277313232,-5.418,6.7230682373046875,-1.995,0.5809471193930521,-6.415999889373779,-5.975135803222656
1630479580.3353426,6.478000164031982,-6.237045764923096,-5.914878845214844,-3.736,6.574094295501709,-2.047,0.5809471193930521,-6.320000171661377,-6.009341239929199
1630479580.3510613,6.466000080108643,-6.134146690368652,-5.867069721221924,-3.029,6.725118160247803,-2.051,0.5809471193930521,-6.320000171661377,-6.252525329589844
1630479580.3683054,6.454999923706055,-6.02519416809082,-5.7936296463012695,-2.616,6.530094146728516,-1.988,0.5810135457261911,-6.127999782562256,-5.8983893394470215
1630479580.385099,6.443999767303467,-5.910295486450195,-5.757250785827637,-2.039,6.312853813171387,-1.886,0.5810135457261911,-6.127999782562256,-5.861293315887451
1630479580.4019535,6.432000160217285,-5.78956413269043,-5.640125751495361,-1.516,6.223883628845215,-1.747,0.5811035634441246,-6.015999794006348,-5.749720096588135
1630479580.418219,6.421000003814697,-5.663118839263916,-5.469359874725342,-1.245,5.994136333465576,-1.62,0.5811035634441246,-5.9039998054504395,-5.749720096588135
1630479580.4351244,6.409999847412109,-5.531085014343262,-5.334988117218018,-0.88,5.849620342254639,-1.512,0.5811035634441246,-5.776000022888184,-5.663133144378662
1630479580.4508977,6.39900016784668,-5.393592834472656,-5.08827543258667,-0.698,5.602839946746826,-1.422,0.5811393610975969,-5.6479997634887695,-5.469359874725342
1630479580.467368,6.388000011444092,-5.250777721405029,-5.037407875061035,-0.698,5.434966564178467,-1.377,0.5811393610975969,-5.519999980926514,-5.179954528808594
1630479580.4839082,6.376999855041504,-5.102780342102051,-5.021015644073486,0.648,5.192861080169678,-1.365,0.5811393610975969,-5.248000144958496,-5.0453200340271
1630479580.4997683,6.366000175476074,-4.949747562408447,-5.0153656005859375,0.776,4.981729984283447,-1.384,0.5811711514577033,-5.248000144958496,-5.029050827026367
1630479580.5157783,6.355000019073486,-4.791829586029053,-5.013869285583496,0.648,4.637653350830078,-1.403,0.5811711514577033,-4.943999767303467,-5.0210161209106445
1630479580.5312047,6.343999862670898,-4.629183292388916,-5.013420104980469,1.056,4.5660176277160645,-1.413,0.5811711514577033,-4.943999767303467,-5.014823913574219
1630479580.5468764,6.333000183105469,-4.461967945098877,-5.024672985076904,1.808,4.150845527648926,-1.386,0.5812949160005008,-4.783999919891357,-5.013981342315674
