Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,desire_ar,sense_ar
1630331763.0920153,7.204999923706055,-0.21987532079219818,-1.4868108034133911,0.897,-2.1512858867645264,-0.778,0.585681867982385,0.0,-1.516255497932434
1630331763.1077318,7.191999912261963,-0.43953365087509155,-1.4337022304534912,0.746,-2.1151082515716553,-0.683,0.585681867982385,0.0,-1.516255497932434
1630331763.1236057,7.178999900817871,-0.6587581634521484,-1.4181028604507446,1.442,-2.2343902587890625,-0.635,0.585681867982385,-0.4320000112056732,-1.4464101791381836
1630331763.139335,7.164999961853027,-0.8773326277732849,-1.3888113498687744,1.628,-2.4865548610687256,-0.605,0.5858652705821561,-0.4320000112056732,-1.4218850135803223
1630331763.1556342,7.151000022888184,-1.095041275024414,-1.4010610580444336,1.543,-2.279414415359497,-0.583,0.5858652705821561,-0.656000018119812,-1.4137624502182007
1630331763.1854928,7.13700008392334,-1.3116692304611206,-1.3156267404556274,1.664,-2.4285926818847656,-0.516,0.586061527830014,-1.0880000591278076,-1.39409601688385
1630331763.2029176,7.123000144958496,-1.5270026922225952,-1.283981204032898,1.648,-2.4592647552490234,-0.485,0.586061527830014,-1.0880000591278076,-1.355085015296936
1630331763.2177293,7.110000133514404,-1.7408292293548584,-1.2741868495941162,1.699,-2.5956530570983887,-0.476,0.5861999989984615,-1.5199999809265137,-1.301639199256897
1630331763.2332444,7.0970001220703125,-1.9529377222061157,-1.235225796699524,1.681,-2.593918800354004,-0.491,0.5862290765748919,-1.7280000448226929,-1.2800506353378296
1630331763.2492983,7.084000110626221,-2.163119077682495,-1.246955156326294,1.628,-2.670868396759033,-0.525,0.5862565307076832,-1.9520000219345093,-1.2393642663955688
1630331763.2651472,7.072999954223633,-2.3711655139923096,-1.2566099166870117,1.547,-2.7541489601135254,-0.546,0.5862565307076832,-1.9520000219345093,-1.2350914478302002
1630331763.2802598,7.063000202178955,-2.576871871948242,-1.2471383810043335,1.53,-2.7625272274017334,-0.535,0.5862565307076832,-2.1600000858306885,-1.2350914478302002
1630331763.2959356,7.052999973297119,-2.7800352573394775,-1.2512506246566772,1.639,-2.624298334121704,-0.511,0.586351891987446,-2.368000030517578,-1.2584338188171387
1630331763.3096297,7.046000003814697,-2.980455160140991,-1.2186237573623657,1.638,-2.6873438358306885,-0.456,0.586351891987446,-2.5759999752044678,-1.2579927444458008
1630331763.3252065,7.039999961853027,-3.17793345451355,-1.1558817625045776,1.603,-2.805581569671631,-0.421,0.586351891987446,-2.9760000705718994,-1.2216485738754272
1630331763.3405826,7.035999774932861,-3.3722758293151855,-1.1414530277252197,1.718,-2.7604072093963623,-0.406,0.5864161485602204,-2.9760000705718994,-1.165068507194519
1630331763.3559577,7.033999919891357,-3.5632898807525635,-1.138683795928955,1.759,-2.867093086242676,-0.403,0.5864161485602204,-3.359999895095825,-1.1400644779205322
1630331763.3714359,7.0329999923706055,-3.7507874965667725,-1.1342504024505615,0.936,-2.8842966556549072,-0.388,0.5864161485602204,-3.359999895095825,-1.1400644779205322
1630331763.3870382,7.034999847412109,-3.9345836639404297,-1.1326947212219238,0.374,-2.9869649410247803,-0.369,0.5864928177235086,-3.552000045776367,-1.1386836767196655
1630331763.402455,7.038000106811523,-4.11449670791626,-1.1423701047897339,0.786,-2.951946973800659,-0.328,0.5864928177235086,-3.74399995803833,-1.1336920261383057
1630331763.4179807,7.044000148773193,-4.29034948348999,-1.1364187002182007,1.347,-2.8757948875427246,-0.299,0.5864928177235086,-4.111999988555908,-1.1543536186218262
1630331763.4331498,7.052000045776367,-4.461967945098877,-1.1348991394042969,1.433,-2.855818510055542,-0.283,0.586571433592834,-4.111999988555908,-1.146841049194336
1630331763.4481447,7.060999870300293,-4.629183292388916,-1.1423263549804688,1.446,-2.918170928955078,-0.277,0.5865765830300664,-4.447999954223633,-1.1364187002182007
1630331763.4637527,7.072999954223633,-4.791829586029053,-1.1608474254608154,1.472,-2.9656195640563965,-0.274,0.5865765830300664,-4.447999954223633,-1.1416453123092651
1630331763.4793189,7.086999893188477,-4.949747562408447,-1.153830885887146,1.426,-2.8514771461486816,-0.266,0.5865765830300664,-4.624000072479248,-1.1360437870025635
1630331763.494518,7.103000164031982,-5.102780342102051,-1.1552692651748657,1.408,-2.887533664703369,-0.248,0.5865702887625077,-4.943999767303467,-1.1527341604232788
