Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,desire_ar,sense_ar
1630330545.542675,0.968999981880188,-0.21987532079219818,-1.0827407836914062,-1.699,-2.078488826751709,-0.378,0.5870729644201893,-2.9760000705718994,-1.8582218885421753
1630330545.5602868,0.9679999947547913,-0.43953365087509155,-1.078600287437439,-3.28,-2.056459426879883,-0.408,0.5870729644201893,-2.9760000705718994,-1.8582218885421753
1630330545.5769255,0.9670000076293945,-0.6587581634521484,-1.0867794752120972,-5.158,-2.033790111541748,-0.414,0.5870724861573763,-2.9760000705718994,-1.8582218885421753
1630330545.5937457,0.9649999737739563,-0.8773326277732849,-1.0874019861221313,-6.094,-2.0033297538757324,-0.386,0.5870724861573763,-2.9760000705718994,-1.8582218885421753
1630330545.6103225,0.9629999995231628,-1.095041275024414,-1.0772931575775146,-6.778,-1.961167812347412,-0.343,0.5870724861573763,-2.9760000705718994,-1.8582218885421753
1630330545.6421266,0.9610000252723694,-1.3116692304611206,-1.084599256515503,-8.792,-1.786730408668518,-0.24,0.5870709738507465,-2.9760000705718994,-1.8582218885421753
1630330545.6591766,0.9599999785423279,-1.5270026922225952,-1.070595145225525,-9.522,-1.671578049659729,-0.264,0.5870464754703169,-2.9760000705718994,-1.8582218885421753
1630330545.676268,0.9589999914169312,-1.7408292293548584,-1.0788999795913696,-10.264,-1.594391107559204,-0.337,0.5870464754703169,-2.9760000705718994,-1.8582218885421753
1630330545.6928725,0.9580000042915344,-1.9529377222061157,-1.0926913022994995,-10.838,-1.2832622528076172,-0.408,0.5870464754703169,-2.9760000705718994,-1.8582218885421753
1630330545.709151,0.9580000042915344,-2.163119077682495,-1.1375724077224731,-10.809,-0.9593414068222046,-0.46,0.5868228683713688,-2.9760000705718994,-1.8582218885421753
1630330545.7248807,0.9589999914169312,-2.3711655139923096,-1.1558654308319092,-10.673,-0.854820191860199,-0.5,0.5868228683713688,-2.9760000705718994,-1.8582218885421753
1630330545.7426395,0.9610000252723694,-2.576871871948242,-1.2094675302505493,-10.659,-0.6013290882110596,-0.579,0.5868228683713688,-2.9760000705718994,-1.8582218885421753
1630330545.7585802,0.9639999866485596,-2.7800352573394775,-1.2520356178283691,-10.361,-0.5174681544303894,-0.706,0.5861900021027253,-2.9760000705718994,-1.8582218885421753
1630330545.7753408,0.9670000076293945,-2.980455160140991,-1.3054918050765991,-10.193,0.08994964510202408,-0.873,0.5861900021027253,-2.9760000705718994,-1.8582218885421753
1630330545.7913613,0.9710000157356262,-3.17793345451355,-1.5207818746566772,-10.496,0.27917444705963135,-1.072,0.5850615400263897,-2.9760000705718994,-1.8582218885421753
1630330545.8084154,0.972000002861023,-3.3722758293151855,-2.0601413249969482,-10.574,0.9106586575508118,-1.323,0.5850615400263897,-2.9760000705718994,-1.8582218885421753
1630330545.8244002,0.972000002861023,-3.5632898807525635,-2.675340414047241,-10.767,1.7728112936019897,-1.598,0.5850615400263897,-2.9760000705718994,-1.8582218885421753
1630330545.8414931,0.9710000157356262,-3.7507874965667725,-3.12103009223938,-11.21,2.197870969772339,-1.949,0.5834592720079583,-2.9760000705718994,-1.8582218885421753
1630330545.857971,0.968999981880188,-3.9345836639404297,-3.624180555343628,-11.978,3.0571091175079346,-2.463,0.5834592720079583,-2.9760000705718994,-1.8582218885421753
1630330545.8744884,0.9729999899864197,-4.11449670791626,-5.810266494750977,-12.269,3.5510284900665283,-3.043,0.5834592720079583,-2.9760000705718994,-1.8582218885421753
1630330545.891896,0.996999979019165,-4.29034948348999,-8.0,-11.53,4.870030879974365,-3.732,0.5813148616151826,-2.9760000705718994,-1.8582218885421753
1630330545.9082842,1.0190000534057617,-4.461967945098877,-8.0,-11.095,6.153069019317627,-4.642,0.5813148616151826,-2.9760000705718994,-1.8582218885421753
1630330545.9245102,1.0390000343322754,-4.629183292388916,-8.0,-11.026,6.779219150543213,-5.501,0.5804652273695545,-2.9760000705718994,-1.8582218885421753
1630330545.9402022,1.0570000410079956,-4.791829586029053,-8.0,-10.716,7.240568161010742,-6.304,0.5804659265834745,-2.9760000705718994,-1.8582218885421753
1630330545.9566438,1.0729999542236328,-4.949747562408447,-8.0,-10.283,7.688645839691162,-6.934,0.5804659265834745,-2.9760000705718994,-1.8582218885421753
1630330545.971956,1.0859999656677246,-5.102780342102051,-8.0,-10.09,7.709887981414795,-7.285,0.5804659265834745,-2.9760000705718994,-1.8582218885421753
