Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,desire_ar,sense_ar
1630245180.1576517,0.0,-4.11449670791626,-2.4186174869537354,-7.256,0.37935081124305725,-1.946,0.5850597347931316,-3.1679999828338623,-1.062825083732605
1630245180.1713774,0.014000000432133675,-4.29034948348999,-2.763209104537964,-7.327,1.182399034500122,-2.248,0.5838976042732463,-3.552000045776367,-1.230518102645874
1630245180.1857562,0.020999999716877937,-4.461967945098877,-3.430208921432495,-7.461,1.182399034500122,-2.587,0.5838976042732463,-3.552000045776367,-1.230518102645874
1630245180.2004707,0.02500000037252903,-4.629183292388916,-3.777895927429199,-7.686,2.36538028717041,-3.023,0.5838976042732463,-4.111999988555908,-1.3549138307571411
1630245180.2164977,0.029999999329447746,-4.791829586029053,-3.9351696968078613,-7.916,2.36538028717041,-3.513,0.5827794720255982,-4.111999988555908,-1.3549138307571411
1630245180.2317636,0.029999999329447746,-4.949747562408447,-4.6621270179748535,-8.113,3.8826096057891846,-3.983,0.5827794720255982,-4.447999954223633,-2.476703643798828
1630245180.2470305,0.03400000184774399,-5.102780342102051,-5.930512428283691,-8.242,3.8826096057891846,-4.562,0.5827794720255982,-4.447999954223633,-2.476703643798828
1630245180.2614427,0.057999998331069946,-5.250777721405029,-7.2664337158203125,-8.394,3.8826096057891846,-5.079,0.5818732019261612,-4.783999919891357,-3.5568907260894775
1630245180.2765856,0.09799999743700027,-5.393592834472656,-8.0,-8.577,5.129559516906738,-5.632,0.5818732019261612,-4.783999919891357,-3.5568907260894775
1630245180.2906828,0.1340000033378601,-5.531085014343262,-8.0,-8.659,5.129559516906738,-6.033,0.5818732019261612,-4.783999919891357,-3.5568907260894775
1630245180.3051333,0.16500000655651093,-5.663118839263916,-8.0,-8.785,5.569912910461426,-6.315,0.5813800780111512,-5.0879998207092285,-4.345186710357666
1630245180.3200371,0.19300000369548798,-5.78956413269043,-8.0,-9.038,5.569912910461426,-6.471,0.5813800780111512,-5.0879998207092285,-4.345186710357666
1630245180.3356683,0.21699999272823334,-5.910295486450195,-8.0,-9.182,5.772690296173096,-6.503,0.5813800780111512,-5.519999980926514,-8.0
1630245180.3506522,0.22499999403953552,-6.02519416809082,-7.296514987945557,-9.465,5.772690296173096,-6.399,0.5815740139579986,-5.519999980926514,-8.0
1630245180.3667343,0.2240000069141388,-6.134146690368652,-6.3723955154418945,-9.776,5.772690296173096,-6.207,0.5815740139579986,-5.776000022888184,-8.0
1630245180.3808558,0.2240000069141388,-6.237045764923096,-5.8049774169921875,-9.994,5.464537143707275,-6.001,0.5818056064117983,-5.776000022888184,-8.0
1630245180.396092,0.22599999606609344,-6.333789348602295,-5.507474422454834,-10.3,5.464537143707275,-5.794,0.5818056064117983,-6.015999794006348,-8.0
1630245180.4142628,0.2329999953508377,-6.424282550811768,-5.266323089599609,-10.762,4.751934051513672,-5.746,0.5819147809485424,-6.015999794006348,-8.0
1630245180.4251456,0.24199999868869781,-6.508435249328613,-5.125216960906982,-10.935,4.751934051513672,-5.627,0.5819147809485424,-6.015999794006348,-8.0
1630245180.4391303,0.25099998712539673,-6.586165428161621,-5.238108158111572,-10.992,4.64518404006958,-5.715,0.5819147809485424,-6.223999977111816,-5.553378582000732
1630245180.4544,0.26499998569488525,-6.657395839691162,-4.963183879852295,-10.934,4.64518404006958,-5.864,0.5819147809485424,-6.223999977111816,-5.553378582000732
