Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,desire_ar,sense_ar
1630321364.7120044,3.7239999771118164,-0.21987532079219818,-0.0,3.495,-2.629289150238037,0.018,0.5766726866771936,0.0,-0.0
1630321364.7301745,3.7170000076293945,-0.43953365087509155,-0.0,2.662,-2.506680727005005,0.012,0.5766726866771936,-0.20800000429153442,-0.0
1630321364.743637,3.7100000381469727,-0.6587581634521484,-0.0,2.097,-2.3790977001190186,-0.005,0.5765685326032786,-0.20800000429153442,-0.0
1630321364.7596147,3.7049999237060547,-0.8773326277732849,-0.0,1.443,-2.4551801681518555,-0.046,0.5765685326032786,-0.20800000429153442,-0.0
1630321364.7754254,3.6989998817443848,-1.095041275024414,-0.10269726067781448,0.796,-2.4217681884765625,-0.104,0.5765685326032786,-0.656000018119812,-0.0
1630321364.792278,3.694000005722046,-1.3116692304611206,-0.3384624123573303,0.102,-2.2719271183013916,-0.176,0.5764403814062347,-1.0880000591278076,-0.16931085288524628
1630321364.821456,3.688999891281128,-1.5270026922225952,-0.43532490730285645,-0.235,-2.3465328216552734,-0.232,0.5763940933136164,-1.0880000591278076,-0.16931085288524628
1630321364.8379004,3.684999942779541,-1.7408292293548584,-0.4797188937664032,-0.921,-2.3332364559173584,-0.239,0.5763932924416907,-1.5199999809265137,-0.4576202630996704
1630321364.8535333,3.681999921798706,-1.9529377222061157,-0.48619207739830017,-1.374,-2.2807462215423584,-0.244,0.5763934217917714,-1.7280000448226929,-0.46826639771461487
1630321364.8691423,3.680000066757202,-2.163119077682495,-0.4518781900405884,-2.196,-2.2837347984313965,-0.252,0.5763934217917714,-1.7280000448226929,-0.4342584013938904
1630321364.8836489,3.680000066757202,-2.3711655139923096,-0.43006035685539246,-2.57,-2.304536819458008,-0.269,0.57638555497571,-1.9520000219345093,-0.43237200379371643
1630321364.9001791,3.683000087738037,-2.576871871948242,-0.3545878529548645,-2.119,-2.2412402629852295,-0.285,0.57638555497571,-2.1600000858306885,-0.3852415978908539
1630321364.9146962,3.687000036239624,-2.7800352573394775,-0.4121922254562378,-1.873,-2.1966679096221924,-0.297,0.57638555497571,-2.5759999752044678,-0.30399972200393677
1630321364.9309115,3.693000078201294,-2.980455160140991,-0.3358653783798218,-1.982,-2.3137779235839844,-0.312,0.5762972900766623,-2.5759999752044678,-0.30399972200393677
1630321364.9463325,3.7009999752044678,-3.17793345451355,-0.36266735196113586,-2.09,-2.1545066833496094,-0.318,0.5762972900766623,-2.7679998874664307,-0.3557319939136505
1630321364.9624493,3.7100000381469727,-3.3722758293151855,-0.5216457843780518,-2.174,-2.1638529300689697,-0.325,0.5762972900766623,-2.9760000705718994,-0.32586348056793213
1630321364.9773352,3.7190001010894775,-3.5632898807525635,-0.6179602742195129,-2.226,-1.9025359153747559,-0.331,0.5760249134907938,-3.1679999828338623,-0.3626674711704254
1630321364.9932232,3.7300000190734863,-3.7507874965667725,-0.7404784560203552,-2.256,-1.983854055404663,-0.346,0.5760249134907938,-3.359999895095825,-0.5593242645263672
1630321365.0085533,3.742000102996826,-3.9345836639404297,-0.7847815155982971,-2.355,-1.7857588529586792,-0.37,0.5760249134907938,-3.359999895095825,-0.5593242645263672
1630321365.0249841,3.75600004196167,-4.11449670791626,-0.7917477488517761,-2.521,-1.7958378791809082,-0.417,0.5755913996179929,-3.9200000762939453,-0.7880909442901611
1630321365.0402527,3.7720000743865967,-4.29034948348999,-0.7843733429908752,-2.763,-1.4712470769882202,-0.482,0.5755913996179929,-4.111999988555908,-0.7889378666877747
1630321365.0565114,3.7880001068115234,-4.461967945098877,-1.0090012550354004,-2.91,-1.4239226579666138,-0.575,0.5755913996179929,-4.288000106811523,-0.7873781323432922
1630321365.0720637,3.805000066757202,-4.629183292388916,-1.0731173753738403,-2.979,-1.3869441747665405,-0.673,0.5750364747396984,-4.288000106811523,-0.9701765179634094
1630321365.0887756,3.8239998817443848,-4.791829586029053,-1.0941895246505737,-3.046,-1.1834440231323242,-0.813,0.5750364747396984,-4.447999954223633,-1.0731173753738403
1630321365.104507,3.8440001010894775,-4.949747562408447,-1.1508134603500366,-3.023,-0.7636044025421143,-0.994,0.5743575604908824,-4.783999919891357,-1.078865885734558
1630321365.1205895,3.865000009536743,-5.102780342102051,-1.1986565589904785,-3.062,-0.7076477408409119,-1.207,0.5743575604908824,-4.783999919891357,-1.0936861038208008
