Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,desire_ar,sense_ar
1630481270.0628378,4.098999977111816,-0.21987532079219818,-0.0,-3.22,-2.9672937393188477,4.756,0.5889919891770208,0.0,-0.0
1630481270.078259,4.091000080108643,-0.43953365087509155,-0.0,-3.436,-2.9092156887054443,4.552,0.5889919891770208,0.0,-0.0
1630481270.0931592,4.084000110626221,-0.6587581634521484,-0.0,-3.63,-2.833298921585083,4.278,0.5886401443747917,-0.20800000429153442,-0.0
1630481270.1084554,4.077000141143799,-0.8773326277732849,-0.11021777242422104,-3.673,-2.7536516189575195,4.022,0.5886401443747917,-0.4320000112056732,-0.0
1630481270.123307,4.070000171661377,-1.095041275024414,-0.32632210850715637,-3.621,-2.392604112625122,3.858,0.5886401443747917,-0.8640000224113464,-0.0
1630481270.1519217,4.063000202178955,-1.3116692304611206,-0.6756546497344971,-4.306,-2.284254550933838,3.995,0.5880347678633394,-0.8640000224113464,-0.32632213830947876
1630481270.1669166,4.056000232696533,-1.5270026922225952,-0.8250850439071655,-4.447,-2.041908025741577,4.132,0.5880347678633394,-1.0880000591278076,-0.5610381364822388
1630481270.181663,4.048999786376953,-1.7408292293548584,-0.9510946273803711,-4.593,-1.7779322862625122,4.22,0.5880347678633394,-1.0880000591278076,-0.7013232111930847
1630481270.197213,4.043000221252441,-1.9529377222061157,-1.0661591291427612,-4.778,-1.5859332084655762,4.176,0.5870869881947849,-1.2960000038146973,-0.8250850439071655
1630481270.212196,4.0370001792907715,-2.163119077682495,-1.1618176698684692,-4.969,-1.257707953453064,4.052,0.5870869881947849,-1.7280000448226929,-1.0328960418701172
1630481270.2270331,4.031000137329102,-2.3711655139923096,-1.2450870275497437,-5.188,-1.0201542377471924,3.858,0.5870869881947849,-1.9520000219345093,-1.0328960418701172
1630481270.2416353,4.0269999504089355,-2.576871871948242,-1.304154396057129,-5.491,-0.39759278297424316,3.648,0.5856902388547751,-2.1600000858306885,-1.151908040046692
1630481270.2563782,4.021999835968018,-2.7800352573394775,-1.4331592321395874,-5.801,-0.15040038526058197,3.404,0.5856902388547751,-2.368000030517578,-1.1974282264709473
1630481270.2705014,4.019000053405762,-2.980455160140991,-1.490861415863037,-6.097,0.3833332657814026,3.092,0.5856902388547751,-2.5759999752044678,-1.2822799682617188
1630481270.2851417,4.014999866485596,-3.17793345451355,-1.7089321613311768,-6.315,0.6579005122184753,2.79,0.5841434821265505,-2.7679998874664307,-1.389841914176941
1630481270.3006635,4.011000156402588,-3.3722758293151855,-2.1317038536071777,-6.599,1.251088261604309,2.522,0.5837208484353492,-2.7679998874664307,-1.4554036855697632
1630481270.3147388,4.004000186920166,-3.5632898807525635,-2.951489210128784,-6.882,1.8760311603546143,2.102,0.5837208484353492,-3.1679999828338623,-1.9223493337631226
1630481270.3297274,3.996000051498413,-3.7507874965667725,-3.39721941947937,-7.03,2.2729384899139404,1.751,0.5837208484353492,-3.359999895095825,-1.9223493337631226
1630481270.3442087,3.989000082015991,-3.9345836639404297,-4.307915210723877,-7.117,2.656017780303955,1.377,0.5828595007283817,-3.359999895095825,-2.9514880180358887
1630481270.3590512,3.9830000400543213,-4.11449670791626,-5.103693962097168,-7.333,3.290207624435425,0.925,0.5828595007283817,-3.9200000762939453,-3.5245280265808105
1630481270.3733413,3.9809999465942383,-4.29034948348999,-6.042896270751953,-7.605,3.4707324504852295,0.531,0.5828595007283817,-3.9200000762939453,-4.657415866851807
1630481270.3881423,3.9800000190734863,-4.461967945098877,-6.354408264160156,-7.887,3.7939016819000244,0.16,0.5821968916091412,-3.9200000762939453,-4.657415866851807
1630481270.4020853,3.9760000705718994,-4.629183292388916,-5.914319038391113,-8.035,4.179594039916992,-0.162,0.5821968916091412,-4.447999954223633,-6.203738689422607
1630481270.4168522,3.9690001010894775,-4.791829586029053,-5.4886088371276855,-8.131,4.311113357543945,-0.439,0.5821968916091412,-4.447999954223633,-6.372818470001221
1630481270.4315994,3.9619998931884766,-4.949747562408447,-5.1985931396484375,-8.313,4.320105075836182,-0.583,0.5820615998887243,-4.624000072479248,-6.372818470001221
1630481270.4464064,3.9539999961853027,-5.102780342102051,-5.0449090003967285,-8.424,4.435266494750977,-0.64,0.5820615998887243,-4.783999919891357,-5.3264241218566895
1630481270.4607825,3.947000026702881,-5.250777721405029,-5.028339862823486,-8.382,4.496723651885986,-0.597,0.5820615998887243,-4.783999919891357,-5.3264241218566895
1630481270.4755018,3.941999912261963,-5.393592834472656,-4.24221658706665,-8.216,4.367114543914795,-0.512,0.5821524882035198,-5.248000144958496,-5.028952121734619
1630481270.4905257,3.937999963760376,-5.531085014343262,-4.103109359741211,-7.948,4.305241107940674,-0.404,0.5821563910724986,-5.248000144958496,-4.663061141967773
1630481270.5053577,3.934999942779541,-5.663118839263916,-4.108380317687988,-7.687,4.209610462188721,-0.304,0.5821563910724986,-5.248000144958496,-4.663061141967773
1630481270.5201154,3.934000015258789,-5.78956413269043,-3.9846620559692383,-7.453,4.391280651092529,-0.244,0.5821563910724986,-5.6479997634887695,-3.9994027614593506
1630481270.5351946,3.931999921798706,-5.910295486450195,-4.21838903427124,-7.302,4.367585182189941,-0.213,0.5820203017691534,-5.6479997634887695,-3.9994027614593506
1630481270.5498211,3.927999973297119,-6.02519416809082,-4.6247878074646,-7.119,4.398827075958252,-0.232,0.5820203017691534,-5.6479997634887695,-3.984661340713501
1630481270.5651338,3.9240000247955322,-6.134146690368652,-4.882468223571777,-6.829,4.597489356994629,-0.313,0.5820203017691534,-5.9039998054504395,-4.275479793548584
1630481270.5800905,3.9179999828338623,-6.237045764923096,-5.284596920013428,-6.238,4.789011001586914,-0.437,0.5816700486755197,-5.9039998054504395,-4.669928073883057
1630481270.5951102,3.9110000133514404,-6.333789348602295,-6.009415626525879,-5.304,5.120245456695557,-0.631,0.5816700486755197,-6.223999977111816,-4.840829372406006
1630481270.6094801,3.9040000438690186,-6.424282550811768,-6.575829029083252,-4.158,5.2523956298828125,-0.843,0.5816700486755197,-6.223999977111816,-5.486029148101807
1630481270.6237361,3.8970000743865967,-6.508435249328613,-6.795788288116455,-2.924,5.4128289222717285,-1.086,0.5812965469600282,-6.223999977111816,-6.009416103363037
1630481270.638069,3.890000104904175,-6.586165428161621,-6.276823043823242,-1.887,5.735311508178711,-1.336,0.5812965469600282,-6.415999889373779,-6.58845329284668
1630481270.653123,3.882999897003174,-6.657395839691162,-6.048436641693115,-0.753,5.770855903625488,-1.596,0.5812965469600282,-6.415999889373779,-6.58845329284668
1630481270.6679735,3.878999948501587,-6.722055912017822,-5.545391082763672,0.475,5.798093795776367,-1.755,0.5812517877598966,-6.576000213623047,-6.065125465393066
1630481270.6826756,3.875999927520752,-6.7800822257995605,-5.255863189697266,1.377,5.81927490234375,-1.827,0.5812517877598966,-6.656000137329102,-6.065125465393066
1630481270.698264,3.874000072479248,-6.831417560577393,-5.194279193878174,2.309,5.452465534210205,-1.801,0.5812517877598966,-6.656000137329102,-5.498485565185547
1630481270.7130647,3.871999979019165,-6.876010894775391,-5.18986701965332,2.415,5.272068023681641,-1.692,0.5814143492236705,-6.76800012588501,-5.184120178222656
1630481270.728567,3.869999885559082,-6.913818359375,-5.175617694854736,2.415,5.111769676208496,-1.561,0.5814143492236705,-6.815999984741211,-5.184120178222656
1630481270.7429955,3.86899995803833,-6.944802761077881,-5.106719970703125,4.577,4.775845527648926,-1.417,0.5814143492236705,-6.863999843597412,-5.1751627922058105
1630481270.7580295,3.868000030517578,-6.968933582305908,-5.191496849060059,5.124,4.534375190734863,-1.31,0.5816055395157277,-6.9120001792907715,-5.1751627922058105
1630481270.7725446,3.864000082015991,-6.986186981201172,-5.7404046058654785,5.467,4.0409722328186035,-1.19,0.5816055395157277,-6.943999767303467,-5.17573356628418
