Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,desire_ar,sense_ar
1630247655.136576,0.0,-4.11449670791626,-0.0,2.081,-3.3645870685577393,0.074,0.5980337880937088,-2.9760000705718994,-0.0
1630247655.1506834,0.11400000005960464,-4.29034948348999,-0.0,1.51,-3.3645870685577393,0.094,0.5980337880937088,-2.9760000705718994,-0.0
1630247655.166535,0.2370000034570694,-4.461967945098877,-0.0,1.08,-3.3548600673675537,0.097,0.5980337880937088,-3.359999895095825,-0.0
1630247655.181563,0.367000013589859,-4.629183292388916,-0.0,1.63,-3.3548600673675537,0.069,0.5980336009161731,-3.359999895095825,-0.0
1630247655.1984594,0.5040000081062317,-4.791829586029053,-0.0,2.388,-3.3548600673675537,0.048,0.5980336009161731,-3.9200000762939453,-0.0
1630247655.211793,0.6499999761581421,-4.949747562408447,-0.0,2.502,-3.3540477752685547,0.031,0.5980336009161731,-3.9200000762939453,-0.0
1630247655.2285922,0.8029999732971191,-5.102780342102051,-0.0,2.411,-3.3540477752685547,0.041,0.5980339521763249,-4.288000106811523,-0.0
1630247655.2418978,0.9629999995231628,-5.250777721405029,-0.0,2.398,-3.370067834854126,0.062,0.5980339521763249,-4.288000106811523,-0.0
1630247655.2563987,1.1299999952316284,-5.393592834472656,-0.0,2.421,-3.370067834854126,0.093,0.5980339521763249,-4.288000106811523,-0.0
1630247655.270478,1.3049999475479126,-5.531085014343262,-0.0,2.442,-3.367072820663452,0.11,0.5980344329195926,-4.624000072479248,-0.0
1630247655.2858691,1.4859999418258667,-5.663118839263916,-0.0,2.384,-3.367072820663452,0.113,0.5980344329195926,-4.624000072479248,-0.0
1630247655.3005977,1.6729999780654907,-5.78956413269043,-0.0,2.363,-3.361452579498291,0.106,0.5980344329195926,-4.943999767303467,-0.0
1630247655.3158324,1.8660000562667847,-5.910295486450195,-0.0,2.53,-3.361452579498291,0.09,0.5980352285403093,-4.943999767303467,-0.0
1630247655.3307285,2.065000057220459,-6.02519416809082,-0.0,2.513,-3.361452579498291,0.081,0.5980352285403093,-5.392000198364258,-0.0
1630247655.3458855,2.2699999809265137,-6.134146690368652,-0.0,2.293,-3.356088876724243,0.065,0.5980330048288762,-5.392000198364258,-0.0
1630247655.3606546,2.4790000915527344,-6.237045764923096,-0.0,2.137,-3.356088876724243,0.056,0.5980330048288762,-5.6479997634887695,-0.0
1630247655.3758254,2.693000078201294,-6.333789348602295,-0.0,1.968,-3.3727469444274902,0.046,0.5980330048288762,-5.6479997634887695,-0.0
1630247655.3919559,2.9110000133514404,-6.424282550811768,-0.0,1.776,-3.3727469444274902,0.044,0.5980334568913934,-5.6479997634887695,-0.0
1630247655.4051576,3.132999897003174,-6.508435249328613,-0.0,1.571,-3.3713817596435547,0.047,0.5980334568913934,-5.9039998054504395,-0.0
1630247655.4196806,3.3570001125335693,-6.586165428161621,-0.0,1.185,-3.3713817596435547,0.051,0.5980334568913934,-5.9039998054504395,-0.0
1630247655.435126,3.5850000381469727,-6.657395839691162,-0.0,0.66,-3.3713817596435547,0.056,0.5980336828681807,-6.127999782562256,-0.0
1630247655.4495468,3.815000057220459,-6.722055912017822,-0.0,0.166,-3.38097882270813,0.058,0.5980336828681807,-6.127999782562256,-0.0
1630247655.4645681,4.046000003814697,-6.7800822257995605,-0.0,0.0,-3.38097882270813,0.052,0.5980336828681807,-6.127999782562256,-0.0
1630247655.48007,4.2789998054504395,-6.831417560577393,-0.0,-0.301,-3.401508331298828,0.052,0.5980334068787396,-6.127999782562256,-0.0
1630247655.495109,4.513000011444092,-6.876010894775391,-0.0,-0.819,-3.401508331298828,-0.272,0.5980334068787396,-6.576000213623047,-0.0
1630247655.5102274,4.747000217437744,-6.913818359375,-0.0,-1.533,-3.381221294403076,-0.496,0.5980334068787396,-6.576000213623047,-0.0
1630247655.5249662,4.980999946594238,-6.944802761077881,-0.0,-2.121,-3.381221294403076,-0.619,0.5980340954129075,-6.576000213623047,-0.0
1630247655.5397906,5.214000225067139,-6.968933582305908,-0.0,-2.617,-3.381221294403076,-0.614,0.5980340954129075,-6.71999979019165,-0.0
1630247655.55409,5.446000099182129,-6.986186981201172,-0.0,-3.243,-3.3758862018585205,-0.456,0.5980340954129075,-6.71999979019165,-0.0
1630247655.5725641,5.676000118255615,-6.996545791625977,-0.0,-3.725,-3.3758862018585205,-0.243,0.5980350241852848,-6.815999984741211,-0.0
1630247655.5843692,5.9039998054504395,-7.0,-0.0,-4.162,-3.3250088691711426,-0.016,0.5980268687428706,-6.815999984741211,-0.0
1630247655.5997567,6.129000186920166,6.996545791625977,-0.0,-4.422,-3.3250088691711426,0.081,0.5980268687428706,-6.9120001792907715,-0.0
1630247655.6145759,6.3520002365112305,6.986186981201172,-0.0,-4.859,-3.1095311641693115,0.095,0.5980268687428706,-6.9120001792907715,-0.0
1630247655.6297545,6.570000171661377,6.968933582305908,-0.0,-5.297,-3.1095311641693115,0.085,0.5979104200416752,-6.97599983215332,-0.0
1630247655.6448123,6.784999847412109,6.944802761077881,-0.0,-5.445,-3.047001838684082,0.084,0.5979104200416752,-6.97599983215332,-0.0
1630247655.6601639,6.994999885559082,6.913818359375,-0.0,-5.526,-3.047001838684082,0.086,0.5979104200416752,-7.0,-0.0
1630247655.6746511,7.201000213623047,6.876010894775391,-0.0,-5.666,-2.8061647415161133,0.098,0.5974849123661159,-7.0,-0.0
1630247655.6895316,7.401000022888184,6.831417560577393,-0.0,-5.829,-2.8061647415161133,0.112,0.5974849123661159,-7.0,-0.0
1630247655.7042282,7.5960001945495605,6.7800822257995605,-0.0,-5.798,-2.8061647415161133,0.129,0.5974849123661159,-6.97599983215332,-0.0
1630247655.7194512,7.784999847412109,6.722055912017822,-0.0,-5.699,-2.573369264602661,0.141,0.5952300019245483,-6.97599983215332,-0.0
1630247655.7344825,7.9679999351501465,6.657395839691162,-0.0,-5.721,-2.573369264602661,0.15,0.5952300019245483,-6.943999767303467,-0.0
1630247655.7494452,8.144000053405762,6.586165428161621,-0.0,-5.767,-1.914309024810791,0.158,0.5952300019245483,-6.943999767303467,-0.0
1630247655.7645848,8.312999725341797,6.508435249328613,-0.0,-5.771,-1.914309024810791,0.16,0.5933465187887592,-6.815999984741211,-0.0
1630247655.7796602,8.47599983215332,6.424282550811768,-0.0,-5.767,-1.5611987113952637,0.159,0.5907607694111194,-6.815999984741211,-0.0
1630247655.79423,8.630999565124512,6.333789348602295,-0.0,-5.665,-1.5611987113952637,0.142,0.5907607694111194,-6.815999984741211,-0.0
1630247655.8095596,8.743000030517578,6.237045764923096,-0.6135450005531311,-5.616,-0.9400874376296997,0.09,0.5907607694111194,-6.815999984741211,-0.0
1630247655.8241334,8.824000358581543,6.134146690368652,-1.0965371131896973,-5.655,-0.9400874376296997,-0.057,0.5874299666240068,-6.815999984741211,-0.0
1630247655.8418458,8.878000259399414,6.02519416809082,-1.5462616682052612,-5.527,-0.9400874376296997,-0.447,0.5874299666240068,-6.576000213623047,-0.0
1630247655.856931,8.878000259399414,5.910295486450195,-2.937352418899536,-5.372,-0.1454324722290039,-1.006,0.5874299666240068,-6.576000213623047,-0.0
1630247655.87215,8.835000038146973,5.78956413269043,-5.721470832824707,-5.198,-0.1454324722290039,-1.995,0.5835631262018122,-6.415999889373779,-0.0
1630247655.887064,8.819000244140625,5.663118839263916,-8.0,-5.035,3.8754239082336426,-2.835,0.5835631262018122,-6.415999889373779,-0.0
1630247655.9033396,8.805999755859375,5.531085014343262,-8.0,-4.892,3.8754239082336426,-5.096,0.5835631262018122,-6.127999782562256,-0.0
1630247655.9185402,8.79699993133545,5.393592834472656,-8.0,-4.785,9.43077564239502,-7.38,0.5802826265642704,-6.127999782562256,-0.0
1630247655.9365556,8.791000366210938,5.250777721405029,-8.0,-4.592,9.43077564239502,-10.045,0.5802826265642704,-5.9039998054504395,-1.1267026662826538
1630247655.9497418,8.788999557495117,5.102780342102051,-8.0,-4.446,11.736700057983398,-11.508,0.5802826265642704,-5.9039998054504395,-1.1267026662826538
1630247655.9651966,8.791999816894531,4.949747562408447,-8.0,-4.285,11.736700057983398,-12.6,0.5797878806498377,-5.6479997634887695,-2.937351942062378
1630247655.9803002,8.79800033569336,4.791829586029053,-8.0,-4.135,8.377745628356934,-12.433,0.5797878806498377,-5.6479997634887695,-2.937351942062378
1630247655.995463,8.779000282287598,4.629183292388916,-6.779094219207764,-3.793,8.377745628356934,-11.349,0.5797878806498377,-5.392000198364258,-8.0
1630247656.0125356,8.746000289916992,4.461967945098877,-5.691173076629639,-3.265,8.377745628356934,-9.254,0.5814472551828969,-5.392000198364258,-8.0
1630247656.0264,8.706000328063965,4.29034948348999,-4.409215450286865,-2.414,4.4770097732543945,-7.575,0.5826287315958858,-5.0879998207092285,-8.0
1630247656.0416656,8.668000221252441,4.11449670791626,-3.6208086013793945,-1.419,4.4770097732543945,-5.986,0.5826287315958858,-5.0879998207092285,-8.0
1630247656.0570457,8.630999565124512,3.9345836639404297,-3.1817896366119385,-0.452,2.2314329147338867,-4.995,0.5830273424339962,-5.0879998207092285,-8.0
1630247656.0721357,8.593000411987305,3.7507874965667725,-3.2356646060943604,0.654,2.2314329147338867,-4.283,0.5830273424339962,-4.783999919891357,-6.942034721374512
1630247656.0885375,8.555000305175781,3.5632898807525635,-3.7796475887298584,1.557,1.6567773818969727,-3.897,0.5830273424339962,-4.783999919891357,-6.942034721374512
1630247656.1029692,8.517999649047852,3.3722758293151855,-3.9734137058258057,2.553,1.6567773818969727,-3.74,0.5830273424339962,-4.447999954223633,-6.942034721374512
1630247656.118458,8.484999656677246,3.17793345451355,-4.18521785736084,3.526,1.7980762720108032,-3.687,0.5829764645708001,-4.447999954223633,-6.942034721374512
1630247656.1345565,8.454999923706055,2.980455160140991,-4.29135799407959,3.957,1.7980762720108032,-3.703,0.5829764645708001,-3.9200000762939453,-4.409215927124023
1630247656.150639,8.428999900817871,2.7800352573394775,-4.3595194816589355,3.957,1.7980762720108032,-3.736,0.5829764645708001,-3.9200000762939453,-4.409215927124023
1630247656.1661654,8.402999877929688,2.576871871948242,-4.164941310882568,4.391,1.7773127555847168,-3.817,0.5828524549865419,-3.552000045776367,-3.1704959869384766
1630247656.182691,8.380999565124512,2.3711655139923096,-4.219310760498047,4.222,1.7773127555847168,-3.862,0.5828524549865419,-3.552000045776367,-3.1704959869384766
1630247656.1981027,8.354000091552734,2.163119077682495,-3.6173627376556396,3.974,1.704835057258606,-3.888,0.5829646579745735,-3.1679999828338623,-3.9291226863861084
1630247656.214615,8.324000358581543,1.9529377222061157,-3.170196294784546,4.737,1.704835057258606,-3.849,0.5829646579745735,-3.1679999828338623,-3.9291226863861084
1630247656.2299619,8.295000076293945,1.7408292293548584,-3.0074069499969482,5.574,1.1400333642959595,-3.771,0.5829646579745735,-2.7679998874664307,-4.205122470855713
1630247656.2462838,8.267000198364258,1.5270026922225952,-2.880932331085205,5.689,1.1400333642959595,-3.603,0.5832277632807699,-2.7679998874664307,-4.205122470855713
1630247656.2613678,8.241999626159668,1.3116692304611206,-2.8085365295410156,5.547,0.44908785820007324,-3.447,0.5837182370435003,-2.368000030517578,-4.2710747718811035
1630247656.2774022,8.215999603271484,1.095041275024414,-2.570420980453491,5.641,0.44908785820007324,-3.243,0.5837182370435003,-2.368000030517578,-4.2710747718811035
1630247656.2926936,8.185999870300293,0.8773326277732849,-1.9761818647384644,5.656,-0.1866261512041092,-3.027,0.5837182370435003,-2.368000030517578,-4.2710747718811035
1630247656.3087685,8.156999588012695,0.6587581634521484,-1.786013126373291,5.612,-0.1866261512041092,-2.801,0.5844965185254619,-1.9520000219345093,-3.6049094200134277
1630247656.3238873,8.128000259399414,0.43953365087509155,-1.5504872798919678,5.643,-1.0502243041992188,-2.567,0.5844965185254619,-1.9520000219345093,-3.6049094200134277
1630247656.3393946,8.098999977111816,0.21987532079219818,-1.3713346719741821,5.686,-1.0502243041992188,-2.477,0.5844965185254619,-1.5199999809265137,-3.012079954147339
1630247656.3566556,8.071999549865723,3.4290110813593516e-15,-1.2540217638015747,5.711,-1.0502243041992188,-2.073,0.5855459175010576,-1.5199999809265137,-3.012079954147339
1630247656.3701146,8.043999671936035,0.0,-1.1005421876907349,5.793,-1.9520719051361084,-1.832,0.5855459175010576,-1.0880000591278076,-1.9761818647384644
1630247656.385823,8.015000343322754,0.0,-0.995961606502533,5.809,-1.9520719051361084,-1.576,0.5866945062915108,-1.0880000591278076,-1.9761818647384644
1630247656.402096,7.984000205993652,0.0,-0.8038086891174316,5.822,-2.6347720623016357,-1.235,0.5866945062915108,-0.4320000112056732,-1.9761818647384644
1630247656.4173112,7.953000068664551,0.0,-0.5257352590560913,5.711,-2.6347720623016357,-0.99,0.5866945062915108,-0.4320000112056732,-1.9761818647384644
1630247656.4332185,7.920000076293945,0.0,-0.10795380920171738,5.512,-3.203611373901367,-0.725,0.5887484993888945,-0.4320000112056732,-1.5187304019927979
1630247656.448575,7.888000011444092,0.0,-0.0,5.542,-3.203611373901367,-0.507,0.5887484993888945,-0.4320000112056732,-1.5187304019927979
1630247656.4640355,7.855999946594238,0.0,-0.0,5.66,-3.786856174468994,-0.321,0.5887484993888945,0.0,-1.1932562589645386
1630247656.4793656,7.823999881744385,0.0,-0.0,5.611,-3.786856174468994,-0.193,0.5895595104643541,0.0,-1.1932562589645386
1630247656.4950473,7.793000221252441,0.0,-0.0,5.409,-3.786856174468994,-0.1,0.5902456007280628,0.0,-0.9012231826782227
1630247656.510331,7.76200008392334,0.0,-0.0,5.277,-4.053136348724365,-0.084,0.5902456007280628,0.0,-0.9012231826782227
1630247656.525975,7.730999946594238,0.0,-0.0,5.241,-4.053136348724365,-0.084,0.5902456007280628,0.0,-0.9012231826782227
1630247656.5412598,7.699999809265137,0.0,-0.0,5.135,-4.161576271057129,-0.361,0.5906001526477798,0.0,-0.35322558879852295
1630247656.5582626,7.670000076293945,0.0,-0.0,4.942,-4.161576271057129,-0.556,0.5906001526477798,0.0,-0.35322558879852295
1630247656.5723991,7.639999866485596,0.0,-0.0,4.799,-4.024969577789307,-0.731,0.5906001526477798,0.0,-0.0
1630247656.5885487,7.610000133514404,0.0,-0.0,4.751,-4.024969577789307,-0.716,0.590588495767334,0.0,-0.0
1630247656.6027238,7.579999923706055,0.0,-0.0,4.746,-4.1030659675598145,-0.584,0.590588495767334,0.0,-0.0
1630247656.617871,7.550000190734863,0.0,-0.0,4.77,-4.1030659675598145,-0.359,0.590588495767334,0.0,-0.0
1630247656.6366634,7.520999908447266,0.0,-0.0,4.707,-3.886698007583618,-0.145,0.5904050631080615,0.0,-0.0
1630247656.6484258,7.492000102996826,0.0,-0.0,4.6,-3.886698007583618,-0.013,0.5904050631080615,0.0,-0.0
1630247656.6635866,7.4629998207092285,0.0,-0.0,4.607,-3.886698007583618,0.05,0.5904050631080615,0.0,-0.0
1630247656.6781297,7.434999942779541,0.0,-0.0,4.674,-3.698172092437744,0.089,0.590154273987342,0.0,-0.0
1630247656.6932807,7.406000137329102,0.0,-0.0,4.708,-3.698172092437744,0.088,0.590154273987342,0.0,-0.0
1630247656.707201,7.377999782562256,0.0,-0.0,4.747,-3.6625704765319824,0.048,0.590154273987342,0.0,-0.0
1630247656.722969,7.349999904632568,0.0,-0.0,4.733,-3.6625704765319824,0.008,0.5900536533943419,0.0,-0.0
1630247656.736271,7.322999954223633,0.0,-0.0,4.715,-3.5583958625793457,-0.018,0.5899579989474664,0.0,-0.0
1630247656.7509835,7.295000076293945,0.0,-0.0,4.865,-3.5583958625793457,-0.025,0.5899579989474664,0.0,-0.0
1630247656.7656615,7.26800012588501,0.0,-0.0,5.004,-3.5583958625793457,-0.02,0.5899579989474664,0.0,-0.0
1630247656.7801895,7.241000175476074,0.0,-0.0,4.936,-3.6059911251068115,-0.009,0.5898707761894051,0.0,-0.0
1630247656.7966166,7.214000225067139,0.0,-0.0,4.823,-3.6059911251068115,-0.005,0.5898707761894051,0.0,-0.0
1630247656.8096933,7.186999797821045,0.0,-0.0,4.756,-3.5142364501953125,-0.017,0.5898707761894051,0.0,-0.0
1630247656.824166,7.159999847412109,0.0,-0.0,4.772,-3.5142364501953125,-0.028,0.5897954126401732,0.0,-0.0
1630247656.8402448,7.133999824523926,0.0,-0.0,4.833,-3.4712228775024414,-0.034,0.5897954126401732,0.0,-0.0
1630247656.8565524,7.107999801635742,0.0,-0.0,4.914,-3.4712228775024414,-0.028,0.5897954126401732,0.0,-0.0
1630247656.868682,7.081999778747559,0.0,-0.0,4.984,-3.352940797805786,-0.017,0.5897468303052782,0.0,-0.0
1630247656.8830807,7.056000232696533,0.0,-0.0,5.037,-3.352940797805786,-0.028,0.5897468303052782,0.0,-0.0
1630247656.8989868,7.031000137329102,0.0,-0.0,4.932,-3.352940797805786,-0.071,0.5897468303052782,0.0,-0.0
1630247656.9125896,7.005000114440918,0.0,-0.0,4.733,-3.371786594390869,-0.163,0.5896606560647875,0.0,-0.0
1630247656.927423,6.980000019073486,0.0,-0.0,4.752,-3.371786594390869,-0.231,0.5896606560647875,0.0,-0.0
1630247656.9417307,6.954999923706055,0.0,-0.0,4.784,-3.2204909324645996,-0.259,0.5896606560647875,0.0,-0.0
1630247656.956134,6.929999828338623,0.0,-0.0,4.831,-3.2204909324645996,-0.24,0.5896303169508217,0.0,-0.0
1630247656.9708414,6.906000137329102,0.0,-0.0,4.802,-3.1689612865448,-0.186,0.5895833414624041,0.0,-0.0
1630247656.9858334,6.88100004196167,0.0,-0.0,4.59,-3.1689612865448,-0.118,0.5895833414624041,0.0,-0.0
1630247657.0010962,6.85699987411499,0.0,-0.0,4.499,-3.1689612865448,-0.075,0.5895833414624041,0.0,-0.0
1630247657.0164757,6.833000183105469,0.0,-0.0,4.597,-3.116177797317505,-0.08,0.5895407101228403,0.0,-0.0
1630247657.0318174,6.809000015258789,0.0,-0.0,4.638,-3.116177797317505,-0.113,0.5895407101228403,0.0,-0.0
1630247657.0464497,6.784999847412109,0.0,-0.0,4.39,-3.223931074142456,-0.194,0.5895407101228403,0.0,-0.0
1630247657.061443,6.761000156402588,0.0,-0.0,4.391,-3.223931074142456,-0.249,0.5895175475815395,0.0,-0.0
1630247657.0764647,6.73799991607666,0.0,-0.0,4.48,-3.0951836109161377,-0.29,0.5895175475815395,0.0,-0.0
1630247657.091633,6.714000225067139,0.0,-0.0,4.472,-3.0951836109161377,-0.285,0.5895175475815395,0.0,-0.0
1630247657.1069233,6.690999984741211,0.0,-0.0,4.417,-3.0939624309539795,-0.248,0.5895175475815395,0.0,-0.0
1630247657.1224065,6.668000221252441,0.0,-0.0,4.284,-3.0939624309539795,-0.194,0.5894574194338269,0.0,-0.0
1630247657.1372542,6.644999980926514,0.0,-0.0,4.149,-3.0939624309539795,-0.154,0.5894574194338269,0.0,-0.0
1630247657.1527402,6.623000144958496,0.0,-0.0,4.216,-3.036607027053833,-0.127,0.5894574194338269,0.0,-0.0
1630247657.1685543,6.599999904632568,0.0,-0.0,4.33,-3.036607027053833,-0.111,0.5894264328828853,0.0,-0.0
1630247657.1832426,6.578000068664551,0.0,-0.0,4.33,-3.0565152168273926,-0.105,0.5894042457732079,0.0,-0.0
1630247657.198919,6.556000232696533,0.0,-0.0,4.269,-3.0565152168273926,-0.091,0.5894042457732079,0.0,-0.0
1630247657.214854,6.533999919891357,0.0,-0.0,3.953,-2.9395501613616943,-0.083,0.5894042457732079,0.0,-0.0
1630247657.2301776,6.51200008392334,0.0,-0.0,3.233,-2.9395501613616943,-0.079,0.5893991712604179,0.0,-0.0
1630247657.2463899,6.489999771118164,0.0,-0.0,3.105,-2.9395501613616943,-0.104,0.5893991712604179,0.0,-0.0
1630247657.2629662,6.4679999351501465,0.0,-0.0,3.868,-2.958357810974121,-0.141,0.5893991712604179,0.0,-0.0
1630247657.2784247,6.447000026702881,0.0,-0.0,4.286,-2.958357810974121,-0.18,0.5893958171667668,0.0,-0.0
1630247657.2944472,6.425000190734863,0.0,-0.0,4.129,-2.9649739265441895,-0.196,0.5893958171667668,0.0,-0.0
1630247657.311257,6.4039998054504395,0.0,-0.0,3.943,-2.9649739265441895,-0.21,0.5893943749732284,0.0,-0.0
1630247657.325004,6.382999897003174,0.0,-0.0,3.924,-2.9606781005859375,-0.22,0.5893943749732284,0.0,-0.0
1630247657.3400073,6.361999988555908,0.0,-0.0,4.056,-2.9606781005859375,-0.251,0.5893943749732284,0.0,-0.0
1630247657.3547225,6.341000080108643,0.0,-0.0,4.191,-2.961729049682617,-0.297,0.5893912497486884,0.0,-0.0
1630247657.3698041,6.321000099182129,0.0,-0.0,4.123,-2.961729049682617,-0.341,0.5893912497486884,0.0,-0.0
1630247657.3850112,6.300000190734863,0.0,-0.0,4.076,-2.967052459716797,-0.376,0.5893912497486884,0.0,-0.0
1630247657.3998854,6.28000020980835,0.0,-0.0,4.207,-2.967052459716797,-0.402,0.5893882479809975,0.0,-0.0
1630247657.4152436,6.260000228881836,0.0,-0.0,4.253,-2.959825277328491,-0.401,0.5893889416416664,0.0,-0.0
1630247657.430606,6.238999843597412,0.0,-0.0,4.17,-2.959825277328491,-0.386,0.5893889416416664,0.0,-0.0
1630247657.4453351,6.218999862670898,0.0,-0.0,4.117,-2.959825277328491,-0.369,0.5893889416416664,0.0,-0.0
1630247657.460421,6.199999809265137,0.0,-0.0,4.2,-2.9500153064727783,-0.352,0.589388302278649,0.0,-0.0
1630247657.4753718,6.179999828338623,0.0,-0.0,4.258,-2.9500153064727783,-0.333,0.589388302278649,0.0,-0.0
1630247657.491294,6.159999847412109,0.0,-0.0,4.093,-2.963742733001709,-0.315,0.589388302278649,0.0,-0.0
1630247657.5057201,6.140999794006348,0.0,-0.0,4.006,-2.963742733001709,-0.271,0.5893842647436023,0.0,-0.0
1630247657.5205839,6.120999813079834,0.0,-0.0,4.092,-2.9607465267181396,-0.241,0.5893842647436023,0.0,-0.0
1630247657.53458,6.1020002365112305,0.0,-0.0,4.095,-2.9607465267181396,-0.214,0.5893842647436023,0.0,-0.0
1630247657.5505307,6.083000183105469,0.0,-0.0,4.091,-2.9743685722351074,-0.278,0.5893834323469631,0.0,-0.0
1630247657.566137,6.064000129699707,0.0,-0.0,4.132,-2.9743685722351074,-0.484,0.5893834323469631,0.0,-0.0
1630247657.581302,6.045000076293945,0.0,-0.0,4.095,-2.9743685722351074,-0.771,0.5893834323469631,0.0,-0.0
1630247657.5965116,6.026000022888184,0.0,-0.0,4.02,-2.9613804817199707,-1.121,0.5893844949871958,0.0,-0.0
1630247657.6122746,6.007999897003174,0.0,-0.0,4.02,-2.9613804817199707,-1.338,0.5893844949871958,0.0,-0.0
1630247657.6281068,5.988999843597412,0.0,-0.0,4.046,-2.969031810760498,-1.301,0.5893844949871958,0.0,-0.0
1630247657.6434104,5.9710001945495605,0.0,-0.0,4.056,-2.969031810760498,-1.08,0.5893831293096745,0.0,-0.0
1630247657.6584814,5.952000141143799,0.0,-0.0,4.049,-2.9657723903656006,-0.733,0.5893817061583707,0.0,-0.0
1630247657.6732738,5.934000015258789,0.0,-0.0,3.982,-2.9657723903656006,-0.478,0.5893817061583707,0.0,-0.0
1630247657.6880007,5.915999889373779,0.0,-0.0,3.905,-2.981520175933838,-0.32,0.5893817061583707,0.0,-0.0
1630247657.7027695,5.8979997634887695,0.0,-0.0,3.924,-2.981520175933838,-0.25,0.5893818762150758,0.0,-0.0
1630247657.7174613,5.880000114440918,0.0,-0.0,3.937,-2.981520175933838,-0.237,0.5893818762150758,0.0,-0.0
1630247657.7328682,5.861999988555908,0.0,-0.0,3.868,-2.9622743129730225,-0.225,0.5893818762150758,0.0,-0.0
1630247657.7474573,5.84499979019165,0.0,-0.0,3.844,-2.9622743129730225,-0.209,0.5893819168934389,0.0,-0.0
1630247657.7624564,5.827000141143799,0.0,-0.0,3.92,-2.9652116298675537,-0.187,0.5893819168934389,0.0,-0.0
1630247657.777373,5.809999942779541,0.0,-0.0,3.909,-2.9652116298675537,-0.159,0.5893819168934389,0.0,-0.0
1630247657.7925444,5.791999816894531,0.0,-0.0,3.807,-2.9714505672454834,-0.129,0.5893809386868152,0.0,-0.0
1630247657.8070016,5.775000095367432,0.0,-0.0,3.723,-2.9714505672454834,-0.106,0.5893809386868152,0.0,-0.0
1630247657.8213844,5.757999897003174,0.0,-0.0,3.744,-2.981682300567627,-0.108,0.5893809386868152,0.0,-0.0
1630247657.8358147,5.741000175476074,0.0,-0.0,3.674,-2.981682300567627,-0.124,0.5893791449121355,0.0,-0.0
1630247657.8507328,5.723999977111816,0.0,-0.0,3.361,-2.981682300567627,-0.151,0.5893791449121355,0.0,-0.0
1630247657.868035,5.706999778747559,0.0,-0.0,3.113,-2.9840285778045654,-0.201,0.5893774656803694,0.0,-0.0
1630247657.8845248,5.690999984741211,-0.21987532079219818,-0.0,3.352,-2.9840285778045654,-0.23,0.5893774656803694,0.0,-0.0
1630247657.8969016,5.675000190734863,-0.43953365087509155,-0.0,3.507,-2.9822895526885986,-0.286,0.5893774656803694,0.0,-0.0
1630247657.911802,5.658999919891357,-0.6587581634521484,-0.0,3.327,-2.9822895526885986,-0.36,0.5893777874622926,0.0,-0.0
1630247657.9285336,5.644999980926514,-0.8773326277732849,-0.0,3.237,-2.976736545562744,-0.443,0.5893777874622926,0.0,-0.0
1630247657.942562,5.631999969482422,-1.095041275024414,-0.0,3.362,-2.976736545562744,-0.497,0.5893777874622926,0.0,-0.0
1630247657.9579093,5.620999813079834,-1.3116692304611206,-0.0,3.538,-2.964383125305176,-0.514,0.5893784361012915,0.0,-0.0
1630247657.973056,5.611000061035156,-1.5270026922225952,-0.0,3.506,-2.964383125305176,-0.49,0.5893784361012915,-0.20800000429153442,-0.0
1630247657.9885745,5.604000091552734,-1.7408292293548584,-0.0,3.399,-2.964383125305176,-0.432,0.5893780757953289,-0.20800000429153442,-0.0
1630247658.0032454,5.598999977111816,-1.9529377222061157,-0.0,3.364,-2.969395637512207,-0.363,0.5893780757953289,-0.656000018119812,-0.0
1630247658.0187073,5.5960001945495605,-2.163119077682495,-0.0,3.26,-2.969395637512207,-0.319,0.5893780757953289,-0.656000018119812,-0.0
1630247658.0339324,5.5960001945495605,-2.3711655139923096,-0.0,3.08,-2.9833052158355713,-0.301,0.5893762966729749,-1.0880000591278076,-0.0
1630247658.049698,5.598999977111816,-2.576871871948242,-0.0,2.961,-2.9833052158355713,-0.305,0.5893762966729749,-1.0880000591278076,-0.0
1630247658.0644603,5.605000019073486,-2.7800352573394775,-0.0,3.048,-2.98305082321167,-0.311,0.5893762966729749,-1.7280000448226929,-0.0
1630247658.0796099,5.614999771118164,-2.980455160140991,-0.0,2.988,-2.98305082321167,-0.319,0.5893765393075414,-1.7280000448226929,-0.0
1630247658.094725,5.626999855041504,-3.17793345451355,-0.0,2.8,-2.98305082321167,-0.318,0.5893765393075414,-1.7280000448226929,-0.0
1630247658.110088,5.64300012588501,-3.3722758293151855,-0.0,2.772,-2.9736814498901367,-0.296,0.5893781136117433,-2.1600000858306885,-0.0
1630247658.1248133,5.663000106811523,-3.5632898807525635,-0.0,2.93,-2.9736814498901367,-0.265,0.5893781136117433,-2.1600000858306885,-0.0
1630247658.140776,5.686999797821045,-3.7507874965667725,-0.0,2.845,-2.972935676574707,-0.247,0.5893743115826657,-2.5759999752044678,-0.0
1630247658.1567395,5.714000225067139,-3.9345836639404297,-0.0,2.642,-2.972935676574707,-0.243,0.5893743115826657,-2.5759999752044678,-0.0
1630247658.1727626,5.744999885559082,-4.11449670791626,-0.0,2.554,-2.9787542819976807,-0.273,0.5893743115826657,-2.9760000705718994,-0.0
