,0,1,2,3,4,5
65,1626252722.4609199,-1.19582045078278,80.855598449707,0.5743451789987061,-0.068,0.006
66,1626252725.05981,-1.7622905969619798,78.46527099609379,0.57535677583227,-0.21,0.006999999999999999
67,1626252727.6582599,-2.2816846370697,74.4990005493164,0.5763514033735171,1.107,0.008
68,1626252730.25277,-2.73815512657166,70.2642669677734,0.577366134365143,0.5660000000000001,0.009000000000000001
69,1626252732.85064,-3.2970941066741903,66.2695999145508,0.5783576200537199,2.013,0.01
70,1626252735.44578,-3.51124691963196,66.3944091796875,0.579349723058186,1.929,0.011000000000000001
71,1626252736.45979,-3.21616840362549,66.08587646484379,0.5793718921044261,2.113,0.012
72,1626252768.60307,6.392864227294919,87.7880477905273,0.5693281681778679,-6.034,0.001
73,1626252771.1991901,3.4758474826812704,86.79629516601558,0.570340388433397,-3.986,0.002
74,1626252773.79373,1.87585997581482,85.14111328125,0.571335015803694,-2.51,0.003
75,1626252776.3908598,0.58190244436264,83.960563659668,0.572350378240432,-1.3230000000000002,0.004
76,1626252778.98706,-0.399395078420639,82.5660705566406,0.573342492312646,-0.5820000000000001,0.005
77,1626252781.5841,-1.14588761329651,80.9883575439453,0.574333348931015,0.23199999999999998,0.006
78,1626252784.18243,-1.7352180480956998,78.3949737548828,0.5753480819974089,0.7859999999999999,0.006999999999999999
79,1626252786.77979,-2.2693758010864302,74.52545166015629,0.576339567737699,1.1420000000000001,0.008
80,1626252789.37171,-2.68389868736267,70.0398101806641,0.577333566711222,1.67,0.009000000000000001
81,1626252791.96665,-3.2997069358825697,66.19473266601561,0.578349557115085,2.053,0.01
82,1626252794.55764,-3.53485107421875,66.2086181640625,0.5793454576432571,2.3280000000000003,0.011000000000000001
83,1626252795.56378,-3.25281834602356,66.2124710083008,0.579372024918438,2.228,0.012
84,1626252827.72747,6.348247528076169,87.86377716064449,0.5693595878499339,-6.062,0.001
85,1626252830.31819,3.46126484870911,87.3236236572266,0.570354215233745,-4.078,0.002
86,1626252832.9193,1.79400789737701,85.4697570800781,0.571345700790333,-2.4330000000000003,0.003
87,1626252835.51807,0.6073941588401789,83.931396484375,0.5723610651408321,-1.315,0.004
88,1626252838.1112099,-0.35167837142944297,82.4924850463867,0.573333071795833,-0.33899999999999997,0.005
89,1626252840.70999,-1.21589493751526,80.9418029785156,0.5743251442720789,0.43700000000000006,0.006
90,1626252843.309,-1.85951519012451,78.52342224121091,0.57533673592575,0.7,0.006999999999999999
91,1626252845.90314,-2.26157140731812,74.4877243041992,0.576333248113339,1.338,0.008
92,1626252848.49788,-2.8067169189453103,70.6292343139648,0.5773473616455711,1.686,0.009000000000000001
93,1626252851.08975,-3.35140323638916,66.2146072387695,0.578342617249545,2.279,0.01
94,1626252853.68766,-3.52833843231201,66.046142578125,0.579333475912001,2.404,0.011000000000000001
95,1626252854.69486,-3.2123355865478502,66.19229125976561,0.57937197988501,2.4130000000000003,0.012
96,1626252886.86521,6.2878623008728,88.0656051635742,0.569343259673139,-5.954,0.001
97,1626252889.46117,3.41373348236084,87.0643157958984,0.570357358569055,-3.7110000000000003,0.002
98,1626252892.05935,1.80313444137573,85.4853057861328,0.57134884385523,-2.3280000000000003,0.003
99,1626252894.64943,0.614258646965027,83.9387664794922,0.572344728638641,-1.158,0.004
100,1626252897.24396,-0.50206995010376,82.29600524902341,0.5733594618109781,-0.179,0.005
101,1626252899.84395,-1.28716599941254,81.0720520019531,0.5743496909158641,0.397,0.006
102,1626252902.4386,-1.91213631629944,78.2842102050781,0.575343722193826,0.998,0.006999999999999999
103,1626252905.0303302,-2.26591038703918,74.5636367797852,0.5763590834284499,1.334,0.008
104,1626252907.62316,-2.78946280479431,70.1969757080078,0.5773562239228001,1.8430000000000002,0.009000000000000001
105,1626252910.2149699,-3.2865309715271,66.4201202392578,0.578330123762688,2.202,0.01
106,1626252912.80584,-3.5284655094146697,66.18837738037111,0.5793461146485961,2.455,0.011000000000000001
107,1626252913.81576,-3.2501425743102996,65.80764007568361,0.5793720536075141,2.423,0.012
