errors,mode
1.2621055749593153,vibro
1.0280725020642292,vibro
0.7553200855775694,vibro
1.0179384440138455,vibro
0.8426446348502444,vibro
1.2404128079737908,vibro
0.9186278807241685,vibro
0.783798587589119,vibro
0.6757439626199774,vibro
1.363564304126399,vibro
0.918480152449812,novibro
1.1500954295507815,novibro
0.62992967838251,novibro
1.119517807592445,novibro
0.8566840515791722,novibro
1.306168001235683,novibro
1.00534099175479,novibro
1.0407604449453147,novibro
0.9310257615872369,novibro
1.3003490889952205,novibro
