Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z
1629894733.6113992,12.145000457763672,1.095041275024414,-0.0,0.0,-3.3837618827819824,0.71,0.5900414417758092
1629894733.6249537,12.140999794006348,0.8773326277732849,-0.0,0.0,-3.3837618827819824,0.706,0.5900414417758092
1629894733.666409,12.131999969482422,0.43953365087509155,-0.0,0.0,-3.319147825241089,0.744,0.5900414417758092
1629894733.712238,12.118000030517578,0.0,-0.0,0.0,-3.3271312713623047,0.696,0.5900414417758092
1629894733.756843,12.104000091552734,0.0,-0.0,0.0,-3.3204846382141113,0.613,0.5900414417758092
1629894733.7986708,12.095000267028809,0.0,-0.0,0.0,-3.309061050415039,0.712,0.5900414417758092
1629894733.7987502,12.095000267028809,0.0,-0.0,0.0,-3.309061050415039,0.712,0.5900414417758092
1629894733.8466158,12.081000328063965,0.0,-0.0,0.0,-3.3397295475006104,0.776,0.5900414417758092
1629894733.865896,12.07699966430664,0.0,-0.0,0.0,-3.3397295475006104,0.724,0.5900414417758092
1629894733.9063203,12.062999725341797,0.0,-0.0,0.0,-3.2779054641723633,0.673,0.5900414417758092
1629894733.9544024,12.050000190734863,0.0,-0.0,0.0,-3.2891123294830322,0.698,0.5900414417758092
1629894733.9985116,12.039999961853027,0.0,-0.0,0.0,-3.2639293670654297,0.643,0.5900414417758092
1629894734.042873,12.027000427246094,0.0,-0.0,0.0,-3.287853717803955,0.704,0.5900414417758092
1629894734.042893,12.027000427246094,0.0,-0.0,0.0,-3.287853717803955,0.704,0.5900414417758092
1629894734.0866055,12.012999534606934,0.0,-0.0,0.0,-3.2745397090911865,0.768,0.5900414417758092
1629894734.1040597,12.008999824523926,0.0,-0.0,0.0,-3.2745397090911865,0.759,0.5900414417758092
1629894734.1518254,11.994999885559082,0.0,-0.0,0.0,-3.262230396270752,0.747,0.5900414417758092
1629894734.190404,11.986000061035156,0.0,-0.0,0.0,-3.284543037414551,0.746,0.5900414417758092
1629894734.2344115,11.972999572753906,0.0,-0.0,0.0,-3.2705185413360596,0.685,0.5900414417758092
1629894734.278684,11.958999633789062,0.0,-0.0,0.0,-3.2293429374694824,0.587,0.5900414417758092
1629894734.2787278,11.958999633789062,0.0,-0.0,0.0,-3.2293429374694824,0.587,0.5900414417758092
1629894734.327753,11.946000099182129,0.0,-0.0,0.0,-3.2837417125701904,0.619,0.5900414417758092
1629894734.3422828,11.942000389099121,0.0,-0.0,0.0,-3.207179307937622,0.641,0.5900414417758092
1629894734.3866584,11.932999610900879,0.0,-0.0,0.0,-3.206644296646118,0.663,0.5900414417758092
1629894734.430733,11.918999671936035,0.0,-0.0,0.0,-3.2078142166137695,0.74,0.5900414417758092
1629894734.4743805,11.906000137329102,0.0,-0.0,0.0,-3.212951898574829,0.8,0.5900414417758092
1629894734.519109,11.892999649047852,0.0,-0.0,0.0,-3.042130947113037,0.731,0.5900414417758092
1629894734.5191355,11.892999649047852,0.0,-0.0,0.0,-3.042130947113037,0.731,0.5900414417758092
1629894734.5624797,11.883999824523926,0.0,-0.0,0.0,-2.9123244285583496,0.608,0.5900414417758092
1629894734.5801377,11.880000114440918,0.0,-0.3790600299835205,0.0,-2.5127222537994385,0.556,0.5900414417758092
1629894734.6224012,11.866999626159668,0.0,-0.8627615571022034,0.0,-2.110261917114258,0.346,0.5900414417758092
1629894734.6664894,11.859000205993652,0.0,-1.097124695777893,0.0,-1.4348678588867188,-0.119,0.5900414417758092
1629894734.710398,11.847999572753906,0.0,-1.5061872005462646,0.0,-0.21142296493053436,-0.954,0.5900414417758092
1629894734.7545626,11.840999603271484,0.0,-2.875314235687256,0.0,0.7711676955223083,-2.002,0.5900414417758092
1629894734.8010252,11.843999862670898,0.0,-4.107615947723389,0.0,3.388566732406616,-3.381,0.5900414417758092
1629894734.8011234,11.843999862670898,0.0,-4.107615947723389,0.0,3.388566732406616,-3.381,0.5900414417758092
1629894734.846463,11.861000061035156,0.0,-5.371303081512451,0.0,4.309132099151611,-4.552,0.5900414417758092
1629894734.8563514,11.861000061035156,0.0,-5.371303081512451,0.0,4.435175895690918,-4.655,0.5900414417758092
1629894734.903012,11.87600040435791,0.0,-4.844728946685791,0.0,4.099343776702881,-4.581,0.5900414417758092
1629894734.9465327,11.883999824523926,0.0,-4.103692054748535,0.0,3.7690365314483643,-4.031,0.5900414417758092
1629894734.9945984,11.88599967956543,0.0,-3.5569400787353516,0.0,3.497934103012085,-3.674,0.5900414417758092
1629894735.042388,11.890000343322754,0.0,-4.054174423217773,0.0,3.7319579124450684,-3.552,0.5900414417758092
1629894735.060273,11.892000198364258,0.0,-4.204378128051758,0.0,3.8958985805511475,-3.628,0.5900414417758092
1629894735.1023648,11.89799976348877,0.0,-4.498556613922119,0.0,4.411520957946777,-4.098,0.5900414417758092
1629894735.1465547,11.907999992370605,0.0,-4.68676233291626,0.0,4.802613735198975,-4.675,0.5900414417758092
1629894735.1985128,11.914999961853027,0.0,-4.716869354248047,0.0,5.134215354919434,-5.026,0.5900414417758092
1629894735.2350044,11.925999641418457,0.0,-4.719879627227783,0.0,5.0563459396362305,-5.054,0.5900414417758092
1629894735.2350662,11.925999641418457,0.0,-4.719879627227783,0.0,5.0563459396362305,-5.054,0.5900414417758092
1629894735.278502,11.937999725341797,0.0,-4.702300548553467,0.0,5.077847003936768,-4.813,0.5900414417758092
1629894735.3084035,11.944999694824219,0.0,-4.724734783172607,0.0,5.077847003936768,-4.685,0.5900414417758092
1629894735.3505797,11.95300006866455,0.0,-4.726691246032715,0.0,5.161965370178223,-4.77,0.5900414417758092
1629894735.3944685,11.961000442504883,-0.6587581634521484,-5.057010650634766,0.0,5.15056037902832,-4.934,0.5900414417758092
1629894735.4386497,11.965999603271484,-1.095041275024414,-5.383281230926514,0.0,5.523295879364014,-4.982,0.5900414417758092
