Time,ms_error,force_desired,force_event,force_weiss,force_robot,force_weiss2,delta_z,desire_ar,sense_ar
1630482399.9855194,0.0,-0.21987532079219818,-0.0,11.156,-3.695387840270996,5.231,0.5963363728355084,0.0,-0.0
1630482400.0002897,0.0,-0.43953365087509155,-0.0,10.977,-3.700700044631958,5.239,0.5963363728355084,0.0,-0.0
1630482400.0150049,0.0010000000474974513,-0.6587581634521484,-0.0,10.645,-3.68861722946167,5.24,0.5963363728355084,-0.20800000429153442,-0.0
1630482400.0295546,0.003000000026077032,-0.8773326277732849,-0.0,10.04,-3.690220355987549,5.221,0.5963372721816325,-0.4320000112056732,-0.0
1630482400.044563,0.004999999888241291,-1.095041275024414,-0.0,8.745,-3.688422441482544,5.184,0.5963372721816325,-0.8640000224113464,-0.0
1630482400.0585184,0.008999999612569809,-1.3116692304611206,-0.0,6.902,-3.6866965293884277,5.147,0.5963372721816325,-0.8640000224113464,-0.0
1630482400.0869823,0.013000000268220901,-1.5270026922225952,-0.0,2.243,-3.709838390350342,5.137,0.5963369249317159,-1.2960000038146973,-0.0
1630482400.1019883,0.01899999938905239,-1.7408292293548584,-0.0,-0.331,-3.711683750152588,5.16,0.5963369249317159,-1.5199999809265137,-0.0
1630482400.1168218,0.027000000700354576,-1.9529377222061157,-0.0,-2.514,-3.7052276134490967,5.176,0.5963347304608551,-1.5199999809265137,-0.0
1630482400.13218,0.035999998450279236,-2.163119077682495,-0.0,-5.208,-3.705354690551758,5.179,0.5963347304608551,-1.7280000448226929,-0.0
1630482400.1466599,0.04699999839067459,-2.3711655139923096,-0.0,-7.607,-3.6593499183654785,5.143,0.5963347304608551,-2.1600000858306885,-0.0
1630482400.1614757,0.05999999865889549,-2.576871871948242,-0.0,-9.63,-3.652507781982422,5.033,0.5963285975635166,-2.1600000858306885,-0.0
1630482400.1761518,0.07400000095367432,-2.7800352573394775,-0.0,-11.384,-3.630441665649414,4.791,0.5963006976592913,-2.368000030517578,-0.0
1630482400.1910255,0.09200000017881393,-2.980455160140991,-0.0,-12.659,-3.3364505767822266,4.491,0.5963006976592913,-2.5759999752044678,-0.0
1630482400.2068443,0.11100000143051147,-3.17793345451355,-0.0,-14.22,-3.3980064392089844,4.278,0.5963006976592913,-2.9760000705718994,-0.0
1630482400.2215037,0.13300000131130219,-3.3722758293151855,-0.0,-15.619,-3.2364373207092285,4.213,0.5960127662576389,-3.1679999828338623,-0.0
1630482400.2368147,0.15700000524520874,-3.5632898807525635,-0.0,-16.844,-3.206530809402466,4.346,0.5960127662576389,-3.1679999828338623,-0.0
1630482400.252039,0.18400000035762787,-3.7507874965667725,-0.0,-17.72,-2.6906840801239014,4.636,0.5960127662576389,-3.552000045776367,-0.0
1630482400.2664964,0.21400000154972076,-3.9345836639404297,-0.0,-18.192,-2.523172378540039,4.886,0.5942988033317183,-3.552000045776367,-0.0
1630482400.2822568,0.2460000067949295,-4.11449670791626,-0.0,-18.547,-2.4011175632476807,5.08,0.5942988033317183,-3.74399995803833,-0.0
1630482400.296804,0.2809999883174896,-4.29034948348999,-0.0,-18.814,-2.0628583431243896,5.151,0.5942988033317183,-4.111999988555908,-0.0
1630482400.3116357,0.3179999887943268,-4.461967945098877,-0.0,-18.974,-1.8064038753509521,5.172,0.5903671187117818,-4.111999988555908,-0.0
1630482400.3259413,0.3580000102519989,-4.629183292388916,-0.0,-19.343,-1.6104940176010132,5.168,0.5893540633244603,-4.288000106811523,-0.0
1630482400.340761,0.3869999945163727,-4.791829586029053,-0.8969690203666687,-20.002,-2.0404136180877686,5.12,0.5893540633244603,-4.447999954223633,-0.0
1630482400.3560762,0.41100001335144043,-4.949747562408447,-1.305565357208252,-20.764,-0.6788543462753296,4.917,0.5893540633244603,-4.624000072479248,-0.0
1630482400.3710098,0.4259999990463257,-5.102780342102051,-2.2274770736694336,-21.163,0.4503135681152344,4.433,0.5840925796607817,-4.783999919891357,-1.1304928064346313
